an,materie,materie_label,sesiune,sesiune_label,tip,fisier,cale,marime_bytes,sha256
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 17,barem,2020-antrenament-17-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-17-barem.pdf,179491,56d01566c89f2a40945bde14b73f065ac3d25ad778603a5bfac732911231632f
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 17,subiect,2020-antrenament-17-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-17-subiect.pdf,198065,34e28ddb860160133b7a5e7d36c1a19aff29ce5220f5c6cff592858376afa021
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 18,barem,2020-antrenament-18-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-18-barem.pdf,176522,497a967eb475b747cbd79870e7835937d4b7e4d8de646ae80abfc8fba680b5ba
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 18,subiect,2020-antrenament-18-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-18-subiect.pdf,194969,840cea9035e026637f20df832e6bb60864c91b15d3b05edcd32870a6a9c44e57
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 19,barem,2020-antrenament-19-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-19-barem.pdf,167250,5999100e9965d7666b94f1203019dc6aa404d9b579a89e94b9bc8b1862923382
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 19,subiect,2020-antrenament-19-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-19-subiect.pdf,193300,f8aca785cb0e122072f6472ad463e62d3b75dea7df6dc567129b45054654c44b
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 20,barem,2020-antrenament-20-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-20-barem.pdf,163764,40740149ec4c6314fdf17f19050ddad38b07d615c188b310f4486e0c1ffd0adf
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 20,subiect,2020-antrenament-20-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-20-subiect.pdf,190841,2e86441d254d93095877eea5fc3e7ebcef4035b8f57daff37eb9c611af0f5dc5
2020,sociologie,Sociologie,sesiune-august,Sesiunea august,barem,2020-august-barem.pdf,bac/2020/sociologie/sesiune-august/2020-august-barem.pdf,57292,16e15ceda9a8f3c10ceb2c744117aafd9b88a1fb1efc2240eecfab7edc9cb2c6
2020,sociologie,Sociologie,sesiune-august,Sesiunea august,subiect,2020-august-subiect.pdf,bac/2020/sociologie/sesiune-august/2020-august-subiect.pdf,121483,4fcb2a270283ae18eb04acc967624b29d875ac5075d9098fda587b4c589de06e
2020,sociologie,Sociologie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2020-iunie-iulie-barem.pdf,bac/2020/sociologie/sesiune-iunie-iulie/2020-iunie-iulie-barem.pdf,55336,f747459ddcb71dcab1eafb3fb75c62317aca3c7153592049c446a9f3150d786a
2020,sociologie,Sociologie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2020-iunie-iulie-subiect.pdf,bac/2020/sociologie/sesiune-iunie-iulie/2020-iunie-iulie-subiect.pdf,121168,575eba523b7a608807cdca1802a3542c2c0697911f02450d896ac6fb67801a45
2020,sociologie,Sociologie,sesiune-speciala,Sesiunea speciala,barem,2020-speciala-barem.pdf,bac/2020/sociologie/sesiune-speciala/2020-speciala-barem.pdf,55423,1eb781158dd74f267804628e150dc0a1a17454fc235ccafe7d12df166dee907b
