an,materie,materie_label,sesiune,sesiune_label,tip,fisier,cale,marime_bytes,sha256
2015,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2015-iunie-iulie-anorganica-teoretic-subiect.pdf,bac/2015/chimie/sesiune-iunie-iulie/2015-iunie-iulie-anorganica-teoretic-subiect.pdf,69135,a2ab613b047450c846e985751e33e19c948618a1db311771c639609f8276048f
2015,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2015-iunie-iulie-organica-tehnologic-barem.pdf,bac/2015/chimie/sesiune-iunie-iulie/2015-iunie-iulie-organica-tehnologic-barem.pdf,54753,1695a4d68282a7763401e2a54a44e975afcfc81840d6c784767a9f6563523867
2015,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2015-iunie-iulie-organica-tehnologic-subiect.pdf,bac/2015/chimie/sesiune-iunie-iulie/2015-iunie-iulie-organica-tehnologic-subiect.pdf,55285,a24d36baec6db07f95d73f629c06774de17a6c1e205de7f2666a5bc3f4dd2e26
2015,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2015-iunie-iulie-organica-teoretic-barem.pdf,bac/2015/chimie/sesiune-iunie-iulie/2015-iunie-iulie-organica-teoretic-barem.pdf,42023,379d323ff6fea42237ba1c49f0663653713a8f5489714c781618a517189b2150
2015,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2015-iunie-iulie-organica-teoretic-subiect.pdf,bac/2015/chimie/sesiune-iunie-iulie/2015-iunie-iulie-organica-teoretic-subiect.pdf,50449,2a200b59c1463174bf2c4ad719a76fa5301b63d7220ae43fb1222093a42852f7
2015,chimie,Chimie,simulare,Simulare,barem,2015-simulare-anorganica-tehnologic-barem.pdf,bac/2015/chimie/simulare/2015-simulare-anorganica-tehnologic-barem.pdf,36641,997829ae1df60eba0a41de3b68a22da9d42af8547b14e292a703afa60c9386ce
2015,chimie,Chimie,simulare,Simulare,subiect,2015-simulare-anorganica-tehnologic-subiect.pdf,bac/2015/chimie/simulare/2015-simulare-anorganica-tehnologic-subiect.pdf,52299,961291752ce0c2651e5d40abaeadd6c0f2d8d4c47950c03b1e5ea3175a6a4968
2015,chimie,Chimie,simulare,Simulare,barem,2015-simulare-anorganica-teoretic-barem.pdf,bac/2015/chimie/simulare/2015-simulare-anorganica-teoretic-barem.pdf,35472,436fb1a0484b554e7acb3968f90c6182fd0cea636fea95ac0f638e1321eb3528
2015,chimie,Chimie,simulare,Simulare,subiect,2015-simulare-anorganica-teoretic-subiect.pdf,bac/2015/chimie/simulare/2015-simulare-anorganica-teoretic-subiect.pdf,56162,0c32f137fdd0fedba3c50fc2539c4f97baf176cd9d5d613aff899c9841082347
2015,chimie,Chimie,simulare,Simulare,barem,2015-simulare-organica-tehnologic-barem.pdf,bac/2015/chimie/simulare/2015-simulare-organica-tehnologic-barem.pdf,35060,fb749e2cb0aac55fecfec326b9121d2c2c41fcd76f7ca1ece20f472f333977b1
