an,materie,materie_label,sesiune,sesiune_label,tip,fisier,cale,marime_bytes,sha256
2024,romana,Limba romana,simulare,Simulare,subiect,2024-simulare-uman-pedagogic-subiect.pdf,bac/2024/romana/simulare/2024-simulare-uman-pedagogic-subiect.pdf,185914,0b3153374d18d7ce46f079712091db746e6c64faa449ed15c7fe6c94d0eb10b4
2025,romana,Limba romana,model,Model,barem,2025-model-real-tehnologic-barem.pdf,bac/2025/romana/model/2025-model-real-tehnologic-barem.pdf,183340,48957b2b03ccdaa7f7b47a7d71847b1eaac47ae680829d05cf18bbe7498ccb7b
2025,romana,Limba romana,model,Model,subiect,2025-model-real-tehnologic-subiect.pdf,bac/2025/romana/model/2025-model-real-tehnologic-subiect.pdf,189541,0c16e848184c295a2b99b17315b8b9e6c8b9a8fa2498a717971e772bb82e669a
2025,romana,Limba romana,model,Model,barem,2025-model-uman-pedagogic-barem.pdf,bac/2025/romana/model/2025-model-uman-pedagogic-barem.pdf,182403,436c59883cf707ac8913b14d7bfaa0fa23d306c062e4d48470933d4e4925ea47
2025,romana,Limba romana,model,Model,subiect,2025-model-uman-pedagogic-subiect.pdf,bac/2025/romana/model/2025-model-uman-pedagogic-subiect.pdf,188826,3044a45be78e1f942a112a4ac6b4d9deec8142a7aea85dd993b0e6bc9741d975
2025,romana,Limba romana,rezerva-iunie,Rezerva iunie,barem,2025-iunie-rezerva-real-tehnologic-barem.pdf,bac/2025/romana/rezerva-iunie/2025-iunie-rezerva-real-tehnologic-barem.pdf,184718,d626d184eb7b61140f692dfe77d6a8c76b3179a032f92aa7e5448bb1bc747401
2025,romana,Limba romana,rezerva-iunie,Rezerva iunie,subiect,2025-iunie-rezerva-real-tehnologic-subiect.pdf,bac/2025/romana/rezerva-iunie/2025-iunie-rezerva-real-tehnologic-subiect.pdf,190239,2e08de934122e9851509413e750d71539db507a3df53bbe246a97b8ac468bed8
2025,romana,Limba romana,sesiune-august,Sesiunea august,barem,2025-august-real-tehnologic-barem.pdf,bac/2025/romana/sesiune-august/2025-august-real-tehnologic-barem.pdf,186269,607eb0983136be19efebba76bbe680dc3c835ce9070fe6d5e86ac4c810164c02
2025,romana,Limba romana,sesiune-august,Sesiunea august,subiect,2025-august-real-tehnologic-subiect.pdf,bac/2025/romana/sesiune-august/2025-august-real-tehnologic-subiect.pdf,207930,092cb3cf1c462bf6f971c14449afccf1405af000062a3d535b8ece65c1130733
2025,romana,Limba romana,sesiune-august,Sesiunea august,barem,2025-august-uman-pedagogic-barem.pdf,bac/2025/romana/sesiune-august/2025-august-uman-pedagogic-barem.pdf,184876,45b549ed893c9da3632aceb75de57473e318d1b5db6eb7363f00283ec366ab92
2025,romana,Limba romana,sesiune-august,Sesiunea august,subiect,2025-august-uman-pedagogic-subiect.pdf,bac/2025/romana/sesiune-august/2025-august-uman-pedagogic-subiect.pdf,207853,57d18c114ff5f739838c8f27c0e8c2949bf39d5d872b2e085c68c3f9bb00d93b
2025,romana,Limba romana,sesiune-iunie,Sesiunea iunie,barem,2025-iunie-real-tehnologic-barem.pdf,bac/2025/romana/sesiune-iunie/2025-iunie-real-tehnologic-barem.pdf,187479,cdca2fea8b097d0dd1269fc2691c4cfdd21161f27dfac8a2f4835508079539c6
2025,romana,Limba romana,sesiune-iunie,Sesiunea iunie,subiect,2025-iunie-real-tehnologic-subiect.pdf,bac/2025/romana/sesiune-iunie/2025-iunie-real-tehnologic-subiect.pdf,210623,42cc3de271f0a0d32bd333390fe7965e7a37b67440ae52839a17f41d3619ea17
2025,romana,Limba romana,sesiune-iunie,Sesiunea iunie,barem,2025-iunie-uman-pedagogic-barem.pdf,bac/2025/romana/sesiune-iunie/2025-iunie-uman-pedagogic-barem.pdf,184431,80f9b47e8ba234de65c062020a3d23be01d91b01e51c0e72e6a7b7fc5a93d3d8
2025,romana,Limba romana,sesiune-iunie,Sesiunea iunie,subiect,2025-iunie-uman-pedagogic-subiect.pdf,bac/2025/romana/sesiune-iunie/2025-iunie-uman-pedagogic-subiect.pdf,209890,d3731f6faf91304ffdcc4835fa9867db339166c9449b5d91026cdc237bffb9e9
2025,romana,Limba romana,sesiune-speciala,Sesiunea speciala,barem,2025-speciala-real-tehnologic-barem.pdf,bac/2025/romana/sesiune-speciala/2025-speciala-real-tehnologic-barem.pdf,184473,7510476ade7eacfd8ad1d953c13db2dfa274d90a497ed22cd211ff8ce5137686
2025,romana,Limba romana,sesiune-speciala,Sesiunea speciala,subiect,2025-speciala-real-tehnologic-subiect.pdf,bac/2025/romana/sesiune-speciala/2025-speciala-real-tehnologic-subiect.pdf,189406,72b48a38b805da20049378571e1c863eb05f4ceff43f211a16f712bbcf5330d0
2025,romana,Limba romana,sesiune-speciala,Sesiunea speciala,barem,2025-speciala-uman-pedagogic-barem.pdf,bac/2025/romana/sesiune-speciala/2025-speciala-uman-pedagogic-barem.pdf,182469,15c1c2f06034f57e97825c884a1f2ca3caf91fbc87e9367cbbfee940fb062c61
2025,romana,Limba romana,sesiune-speciala,Sesiunea speciala,subiect,2025-speciala-uman-pedagogic-subiect.pdf,bac/2025/romana/sesiune-speciala/2025-speciala-uman-pedagogic-subiect.pdf,189345,e2bab84d3f87440929c8f3d72667334cb0811ebad6d0253df78265dbfec07b0d
2025,romana,Limba romana,simulare,Simulare,barem,2025-simulare-real-tehnologic-barem.pdf,bac/2025/romana/simulare/2025-simulare-real-tehnologic-barem.pdf,185766,d904b619bf6d14c1f27515f3c0985c55e9386d148f13a38092a0057107d0dcd2
2025,romana,Limba romana,simulare,Simulare,subiect,2025-simulare-real-tehnologic-subiect.pdf,bac/2025/romana/simulare/2025-simulare-real-tehnologic-subiect.pdf,183996,1fd8dc2b04956ff927dad4c939f13fcf5b91edc03a99ada962571b503f02f017
2025,romana,Limba romana,simulare,Simulare,barem,2025-simulare-uman-pedagogic-barem.pdf,bac/2025/romana/simulare/2025-simulare-uman-pedagogic-barem.pdf,184156,d7d2d5a4eacf66fd60e67a8004c067a12d06cf43b000135f7ebe6878713d3126
2025,romana,Limba romana,simulare,Simulare,subiect,2025-simulare-uman-pedagogic-subiect.pdf,bac/2025/romana/simulare/2025-simulare-uman-pedagogic-subiect.pdf,183805,7a63526c27ae2418259348b2b4d84acb68c185e9320da8307cf57208dfb41c3b
2026,romana,Limba romana,model,Model,barem,2026-model-real-tehnologic-barem.pdf,bac/2026/romana/model/2026-model-real-tehnologic-barem.pdf,185158,c02fca898e3fce1518d39d76b7120eb551e753ab1dc00756c695ca62bbc7dfcd
2026,romana,Limba romana,model,Model,subiect,2026-model-real-tehnologic-subiect.pdf,bac/2026/romana/model/2026-model-real-tehnologic-subiect.pdf,190394,b07d297a0d9a454122a697145e71910aadef4f6b0ffbccb9919353f6a348cf42
2026,romana,Limba romana,model,Model,barem,2026-model-uman-pedagogic-barem.pdf,bac/2026/romana/model/2026-model-uman-pedagogic-barem.pdf,182384,54806bb3dd93168506e78cdc262b05f78c23800c72264a367245da2354981953
2026,romana,Limba romana,model,Model,subiect,2026-model-uman-pedagogic-subiect.pdf,bac/2026/romana/model/2026-model-uman-pedagogic-subiect.pdf,191837,65d867df7de8dbf03847ef29041ad4cf70cd888350ed9105fa8eb24b7e54b2f9
2026,romana,Limba romana,rezerva-august,Rezerva august,barem,2026-august-rezerva-real-tehnologic-barem.pdf,bac/2026/romana/rezerva-august/2026-august-rezerva-real-tehnologic-barem.pdf,184733,74c71f30bb1ee6ce14badfbe293a323474a3203214092f263781bfab326cb888
2026,romana,Limba romana,rezerva-august,Rezerva august,subiect,2026-august-rezerva-real-tehnologic-subiect.pdf,bac/2026/romana/rezerva-august/2026-august-rezerva-real-tehnologic-subiect.pdf,207957,8d9bcd45b008b65d522cd0a7dd3c4deec402720c6ae855036efa3671170e7205
2026,romana,Limba romana,rezerva-iunie,Rezerva iunie,barem,2026-iunie-rezerva-real-tehnologic-barem.pdf,bac/2026/romana/rezerva-iunie/2026-iunie-rezerva-real-tehnologic-barem.pdf,184032,66a517ba9a995aa838434533ec0a615df66d4df22b562777eb9605b14bd036d5
2026,romana,Limba romana,rezerva-iunie,Rezerva iunie,subiect,2026-iunie-rezerva-real-tehnologic-subiect.pdf,bac/2026/romana/rezerva-iunie/2026-iunie-rezerva-real-tehnologic-subiect.pdf,185084,e850ba3780ff8f0f4e173a5627b56775abda9f217d4b147392c68e4690ff5e74
2026,romana,Limba romana,sesiune-august,Sesiunea august,barem,2026-august-real-tehnologic-barem.pdf,bac/2026/romana/sesiune-august/2026-august-real-tehnologic-barem.pdf,186582,19445f43135b2c80ca5335d959a7aa7595e49f204720da7b13db30938f936c86
2026,romana,Limba romana,sesiune-august,Sesiunea august,subiect,2026-august-real-tehnologic-subiect.pdf,bac/2026/romana/sesiune-august/2026-august-real-tehnologic-subiect.pdf,192488,df4d6030ce4dac61045ef126a3aef64c2e53d9241f369adcbc7a6d1850715336
2026,romana,Limba romana,sesiune-august,Sesiunea august,barem,2026-august-uman-pedagogic-barem.pdf,bac/2026/romana/sesiune-august/2026-august-uman-pedagogic-barem.pdf,184025,57794293331b28e580829ed2886e5f933849cc59e44968d02f905a1a014a4dfd
2026,romana,Limba romana,sesiune-august,Sesiunea august,subiect,2026-august-uman-pedagogic-subiect.pdf,bac/2026/romana/sesiune-august/2026-august-uman-pedagogic-subiect.pdf,212663,8f0412f7975fb905c0651a2ddd4bd97fdd5c322d99ade1a0b17317ecd94657d5
2026,romana,Limba romana,sesiune-iunie,Sesiunea iunie,barem,2026-iunie-real-tehnologic-barem.pdf,bac/2026/romana/sesiune-iunie/2026-iunie-real-tehnologic-barem.pdf,184673,49ed740ec14192bcbaee18e6e3ccb82b70a1ec7d3a9f317200975b757f6cf536
2026,romana,Limba romana,sesiune-iunie,Sesiunea iunie,subiect,2026-iunie-real-tehnologic-subiect.pdf,bac/2026/romana/sesiune-iunie/2026-iunie-real-tehnologic-subiect.pdf,206107,a93741047827f344c6de4b75ec14aede2be24057dc982a160e3e3477db562608
2026,romana,Limba romana,sesiune-iunie,Sesiunea iunie,barem,2026-iunie-uman-pedagogic-barem.pdf,bac/2026/romana/sesiune-iunie/2026-iunie-uman-pedagogic-barem.pdf,182778,112c33ff84ce7c4bf92e66d48faa7efa4fc6d9c39e1bdd3312d378510ef382b4
2026,romana,Limba romana,sesiune-iunie,Sesiunea iunie,subiect,2026-iunie-uman-pedagogic-subiect.pdf,bac/2026/romana/sesiune-iunie/2026-iunie-uman-pedagogic-subiect.pdf,205178,22f2af47cb8b6400181ef6484c829198e0d5ab4e20a8ed37b871c3074733976d
2026,romana,Limba romana,sesiune-speciala,Sesiunea speciala,barem,2026-speciala-real-tehnologic-barem.pdf,bac/2026/romana/sesiune-speciala/2026-speciala-real-tehnologic-barem.pdf,185185,52464fd4eef84db1bf6cf4faf058930fb0218952bfe0f47a7beaa443a40b1b42
2026,romana,Limba romana,sesiune-speciala,Sesiunea speciala,subiect,2026-speciala-real-tehnologic-subiect.pdf,bac/2026/romana/sesiune-speciala/2026-speciala-real-tehnologic-subiect.pdf,186621,fd0b438eaddb5336c66df25ea7c692f762bd37266447ecdb10e407b98012b224
2026,romana,Limba romana,sesiune-speciala,Sesiunea speciala,barem,2026-speciala-uman-pedagogic-barem.pdf,bac/2026/romana/sesiune-speciala/2026-speciala-uman-pedagogic-barem.pdf,182137,7f2aabee6f7015ca8829586e3ed4d06082e03f1939ee85e5b416cc1d43694476
2026,romana,Limba romana,sesiune-speciala,Sesiunea speciala,subiect,2026-speciala-uman-pedagogic-subiect.pdf,bac/2026/romana/sesiune-speciala/2026-speciala-uman-pedagogic-subiect.pdf,204803,acc485e2a177fd178a7be8142aa292316937b8c4375528449978f1ed0f2d25e6
2026,romana,Limba romana,simulare,Simulare,barem,2026-simulare-real-tehnologic-barem.pdf,bac/2026/romana/simulare/2026-simulare-real-tehnologic-barem.pdf,183280,ef25f5b13b7e3ae777ffd21d5fdbf018eb2f569a066590f30ae52b7623d2c36c
2026,romana,Limba romana,simulare,Simulare,subiect,2026-simulare-real-tehnologic-subiect.pdf,bac/2026/romana/simulare/2026-simulare-real-tehnologic-subiect.pdf,209119,6b3b7e7478234a8ba4a933839e2f9181bc0dcb325b17721e9e15bc1db283ce9a
2026,romana,Limba romana,simulare,Simulare,barem,2026-simulare-uman-pedagogic-barem.pdf,bac/2026/romana/simulare/2026-simulare-uman-pedagogic-barem.pdf,181537,0839bf5698360d90d72f436863f0e79d334177157a0ad76a1779ef52f385da7b
2026,romana,Limba romana,simulare,Simulare,subiect,2026-simulare-uman-pedagogic-subiect.pdf,bac/2026/romana/simulare/2026-simulare-uman-pedagogic-subiect.pdf,208303,4697aad1cd6b5ec271ebe66b022e258ae223925655e5dc3caf8365cf7a070173
